common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,event,event,1.2367884494324244e-13,1,1,TRUE,time,time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,impaired consciousness,impaired consciousness,1.326716514427062e-13,8,4,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,ventricular drainage not performed,ventricular drainage not performed,1.3278267374516872e-13,18,21,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,mLSA cannulation possible,mLSA cannulation possible,1.3655743202889425e-13,42,39,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,catheterization difficult,catheterization difficult,1.4199752484955752e-13,34,32,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Lipiodol remained as high-density spot,Lipiodol remained as high-density spot,1.4344081478157025e-13,52,49,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Marathon catheter advanced to left A1,Marathon catheter advanced to left A1,1.6964207816272394e-13,32,30,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,no clear neurological deficits,no clear neurological deficits,2.1160850849355486e-13,11,13,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Marathon advanced through AComA into mLSA origin,Marathon advanced through AComA into mLSA origin,2.484679129111101e-13,39,36,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,bilateral lateral ventricles hemorrhage with left dominance,hemorrhage in bilateral lateral ventricles with left dominance,0.0041307702881882,13,15,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Japan Coma Scale II-10,Japan Coma Scale score II-10,0.00486111409660339,9,11,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Glasgow Coma Scale 14 (E3V5M6),Glasgow Coma Scale score 14 (E3V5M6),0.00593273821081807,10,12,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,DeFrictor nano catheter and TENROU S10 guide wire,changed to DeFrictor nano catheter and TENROU S10 guide wire,0.01341063059982561,41,38,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,guiding sheath introduced into petrous portion of right internal carotid artery,guiding sheath introduced into right internal carotid artery,0.0176443419708191,38,35,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,unable to advance near aneurysm,unable to advance to site near aneurysm,0.02366834744725021,40,37,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,modified Rankin Scale 1,modified Rankin Scale (mRS) of 1,0.02481803699256657,57,51,TRUE,4320,4320
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,cerebral angiograph on day 3,cerebral angiogram on third day of admission,0.02510622209935831,21,23,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,spot enhancement on lateral wall of anterior horn of left lateral ventricle,spot enhancement on lateral wall of anterior horn of left lateral ventricle in venous phase,0.02534675805539665,17,19,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,aneurysm 3.8 mm at distal mLSA,aneurysm (3.8 mm) at distal site of mLSA from proximal A1 segment of left ACA,0.02552297139763626,22,24,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,warfarin,oral warfarin,0.02907528760253108,6,7,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,ruptured aneurysm,aneurysm considered ruptured,0.0292608997118714,24,25,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,no paralysis,no paralysis developed,0.03181228623891141,51,48,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,no impaired consciousness,no impaired consciousness postoperatively,0.03328710964604498,50,47,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,compression study of right common carotid artery,compression study of right common carotid artery confirmed AComA,0.0349139346880668,35,33,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,no hemorrhagic complications,no hemorrhagic complications on postoperative CT,0.03850022581341927,48,45,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,mLSA arising in reverse direction,mLSA arising in direction reverse to path of left A1,0.04017523962911018,33,31,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,aneurysm disappeared,angiography demonstrated aneurysm disappearance,0.04331699632878783,47,44,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,blood pressure control initiated,blood pressure control initiated in intensive care unit,0.04753397041536489,19,22,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,dilated cardiomyopathy,history of dilated cardiomyopathy,0.04986871383455993,5,6,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,no cerebral infarction,no cerebral infarction on postoperative CT,0.05271785111236193,49,46,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,atrial fibrillation,history of atrial fibrillation,0.05317210465472744,4,5,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,4.2Fr ASAHI FUBUKI as distal access catheter,distal access catheter used,0.08778237461645211,30,29,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,selective angiography from DeFrictor,selective angiography confirmed catheter tip proximal to aneurysm,0.10122242845419505,43,40,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,intensive care unit admission,transported to hospital by ambulance,0.12644090910691297,20,10,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,left anterior cerebral artery A1 segment,no progression of impaired consciousness,0.1717660906945475,23,20,TRUE,72,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,anterior communicating artery confirmed,found lying at home,0.19600503707728656,36,9,TRUE,72,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,general anesthesia,NA,Inf,26,NA,FALSE,72,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,right femoral introducer replaced with 4Fr 80-cm ASAHI FUBUKI Dilator Kit,NA,Inf,27,NA,FALSE,72,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,Mirage guide wire,NA,Inf,31,NA,FALSE,72,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,sepsis triggered by pneumonia,NA,Inf,53,NA,FALSE,72,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,decrease in muscle strength due to disuse,NA,Inf,54,NA,FALSE,72,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10370906_body.csv,6-month rehabilitation,NA,Inf,55,NA,FALSE,4320,NA
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,event,event,0,1,1,TRUE,time,time
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,85 years old,85 years old,0,2,2,TRUE,0,0
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,farmer,farmer,0,4,4,TRUE,0,0
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,active lifestyle,active lifestyle,0,5,5,TRUE,0,0
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,atrial fibrillation,atrial fibrillation,0,6,6,TRUE,0,0
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,benign prostatic hypertrophy,benign prostatic hypertrophy,0,7,7,TRUE,0,0
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,leg injury,leg injury,0,8,9,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,trismus,trismus,0,9,10,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,Clostridium tetani infection,Clostridium tetani infection,0,11,12,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,immunoglobulins,immunoglobulins,0,12,13,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,tetanus vaccination,tetanus vaccination,0,13,14,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,metronidazole,metronidazole,0,14,15,TRUE,-1440,-1440
PMC10556716_body,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run1/PMC10556716_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/new_analysis/chil2026_rebuttal/multi-runs/dsr1_annotations/run2/PMC10556716_body.csv,tracheostomy,tracheostomy,0,16,17,TRUE,-1344,-1344
