common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,No chest tightness,no chest tightness,1.59539048638635e-13,40,19,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Hypoproteinemia,hypoproteinemia,1.6187051699034782e-13,21,10,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,High sensitivity C-reactive protein 77 mg/L,high sensitivity C-reactive protein 77 mg/L,1.6286971771251046e-13,50,31,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Acute respiratory distress syndrome (ARDS),acute respiratory distress syndrome (ARDS),1.62980740014973e-13,22,11,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Prothrombin time 15.9 sec,Prothrombin time 15.9 sec,1.6375789613221061e-13,42,23,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Treatment with oral antiviral drugs,treatment with oral antiviral drugs,1.659783421814609e-13,24,33,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Hemostasis with local epinephrine injection,hemostasis with local epinephrine injection,1.7086332348981162e-13,16,39,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Neutrophils 79.2%,neutrophils 79.2%,1.9784174298820292e-13,47,28,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Intramuscular injection of nutritious nerve drugs,intramuscular injection of nutritious nerve drugs,2.0605739337042905e-13,27,34,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Female,female,2.327027459614328e-13,37,3,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Spontaneous peritonitis,spontaneous peritonitis,2.6756374893466273e-13,20,9,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,No asthma,no asthma,2.712274849159258e-13,41,20,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The anti-inflammatory effect of furacilin,anti-inflammatory effect of furacilin,0.00131948873462106,31,38,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Platelet count 48 × 10⁹/L,platelet count 48 × 10^9/L,0.00727523476787506,49,30,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,73-year-old,73 years old,0.00847312781175002,17,2,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,She was discharged from the hospital,discharged from the hospital,0.01207028320837888,11,44,TRUE,336,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Application of topical thrombin lyophilized powder,application of thrombin lyophilized powder,0.01687026466198982,56,40,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The perioral wound progressed to exhibit local bleeding with crusting of blood,perioral wound progressed to exhibit local bleeding,0.02061984101622815,12,21,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Her consciousness was intact,consciousness intact,0.02193715395942808,38,16,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Wet application of topical nitrocilin around the lips,wet application of topical nitrocilin,0.0225207967612987,28,37,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Application of topical penciclovir around the lips,application of topical penciclovir,0.02661013417146729,25,35,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The patient's wound fully healed,wound fully healed,0.02841277750182458,10,43,TRUE,336,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Application of mupirocin around the lips,application of mupirocin,0.03536068230710232,26,36,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Admitted to the ICU,admitted to the hospital,0.03580845314144809,4,4,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,No ongoing abdominal distension,no distension,0.05792447159791414,58,18,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,2 d of dizziness,dizziness,0.05965834208018983,3,6,TRUE,-48,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Perioral herpes infection secondary to noninvasive ventilation,oral and perioral herpes infection,0.06871167812903134,13,14,TRUE,72,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,3-d history of abdominal pain,abdominal pain,0.07000770144052804,2,5,TRUE,-72,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,A large wound developed around the patient's lips and in her mouth 2 d after noninvasive ventilation,large wound around the lips and in the mouth,0.07004734167565918,6,15,TRUE,54,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Treated with noninvasive ventilation for management of ARDS,noninvasive ventilation,0.0703392059403517,5,13,TRUE,6,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The patient achieved good recovery after multidisciplinary consultation and treatment,good recovery,0.08763385333334539,52,42,TRUE,336,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,A gentle dressing change technique was used to prevent injury to the healing skin,wet wound healing approach,0.10232972976731368,55,41,TRUE,96,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Symptomatic supportive care,multidisciplinary consultation,0.150134330091247,30,32,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,"After consultation, the cause of the patient's wound was identified as herpes infection",crusting of blood,0.16068187603020423,51,22,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The patient was transferred to the gastroenterology department for further management,NA,Inf,7,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Laboratory values observed at the time of transfer to gastroenterology,NA,Inf,8,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Dermatology was consulted regarding treatment of the patient's perioral wounds,NA,Inf,9,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,A gradual communication strategy was used,NA,Inf,14,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,A nitrofurazone dressing with regular dressing change,NA,Inf,15,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Nutritional supportive care,NA,Inf,29,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Difficulty opening the mouth,NA,Inf,32,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Pain,NA,Inf,33,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Changes in self-image,NA,Inf,34,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Keeping the wound moist,NA,Inf,35,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,No observed adverse reactions,NA,Inf,36,NA,FALSE,336,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,Stomatology was consulted,NA,Inf,53,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,The perioral wound measured approximately 10 cm × 10 cm,NA,Inf,54,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10037274_body.csv,No observed toxic side effects,NA,Inf,57,NA,FALSE,336,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,discharged to home,discharged to home,1.0691447727140257e-13,42,32,TRUE,4383,720
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,Impaired consciousness,impaired consciousness,1.1601830607332886e-13,4,4,TRUE,0,-1
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,no signs of hemorrhagic complications,no signs of hemorrhagic complications,1.2334577803585492e-13,35,26,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,event,event,1.2734258092450548e-13,1,1,TRUE,time,time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,cerebral angiograph,cerebral angiograph,1.3011813848606837e-13,26,21,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,oral warfarin,oral warfarin,1.38222766565832e-13,7,7,TRUE,0,-672
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,female,female,1.3933298959045717e-13,3,3,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,no clear neurological deficits,no clear neurological deficits,1.412203687323199e-13,14,13,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,no cerebral infarction,no cerebral infarction,1.6375789613221061e-13,36,27,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,hemorrhage in the third and fourth ventricles,hemorrhage in third and fourth ventricles,0.0013020624038228,16,15,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,60-year-old,60 years old,0.0082726673033574,2,2,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,sepsis triggered by pneumonia developed,sepsis triggered by pneumonia,0.01104369116448467,40,28,TRUE,72,120
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,Glasgow Coma Scale (GCS) score was 14,Glasgow Coma Scale score 14,0.01832685050707838,13,12,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_intervaltype_tts/PMC10370906_body.csv,Japan Coma Scale (JCS) score was II-10,Japan Coma Scale score II-10,0.02166189392094431,12,11,TRUE,0,0
