common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Spontaneous peritonitis,spontaneous peritonitis,2.2548629630136932e-13,20,6,TRUE,0,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The anti-inflammatory effect of furacilin,anti-inflammatory effect of furacilin,0.00131948795476566,31,36,TRUE,72,96
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Platelet count 48 × 10⁹/L,platelet count 48 × 109/L,0.00898362640257521,49,26,TRUE,72,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Treatment with oral antiviral drugs,oral antiviral drugs,0.01657017423237905,24,29,TRUE,72,72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Acute respiratory distress syndrome (ARDS),acute respiratory distress syndrome,0.01832668617279853,22,8,TRUE,0,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Wet application of topical nitrocilin around the lips,wet application of topical nitrocilin,0.022520778610775168,28,33,TRUE,72,72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,She was discharged from the hospital,discharge from the hospital,0.02740852565909812,11,41,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The patient's wound fully healed,wound fully healed,0.02841275875641769,10,40,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Nutritional supportive care,nutritional and symptomatic supportive care,0.03068579834095386,29,35,TRUE,72,96
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Application of topical penciclovir around the lips,topical penciclovir,0.04089891372085164,25,31,TRUE,72,72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The perioral wound progressed to exhibit local bleeding with crusting of blood,local bleeding with crusting of blood,0.05670078884262064,12,13,TRUE,72,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,No ongoing abdominal distension,no distension,0.05792446640048754,58,18,TRUE,72,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,2 d of dizziness,dizziness,0.05965832930646064,3,3,TRUE,-48,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Application of mupirocin around the lips,mupirocin,0.06720131763797832,26,32,TRUE,72,72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Perioral herpes infection secondary to noninvasive ventilation,oral and perioral herpes infection,0.06871167384156218,13,11,TRUE,72,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,3-d history of abdominal pain,abdominal pain,0.07000776746613213,2,2,TRUE,-72,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,A large wound developed around the patient's lips and in her mouth 2 d after noninvasive ventilation,large wound around the lips and in the mouth,0.07004735539618634,6,12,TRUE,54,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Treated with noninvasive ventilation for management of ARDS,noninvasive ventilation,0.07033920823448692,5,10,TRUE,6,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The patient achieved good recovery after multidisciplinary consultation and treatment,multidisciplinary consultation,0.08886491325967338,52,28,TRUE,336,72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,A gentle dressing change technique was used to prevent injury to the healing skin,wet wound healing approach,0.10232972089176406,55,39,TRUE,96,96
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,"After consultation, the cause of the patient's wound was identified as herpes infection",oral and topical antiviral and antibiotic administration,0.11891336635372728,51,34,TRUE,72,96
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,No observed adverse reactions,no shortness of breath,0.1404789469714578,36,14,TRUE,336,48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Admitted to the ICU,NA,Inf,4,NA,FALSE,0,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The patient was transferred to the gastroenterology department for further management,NA,Inf,7,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Laboratory values observed at the time of transfer to gastroenterology,NA,Inf,8,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Dermatology was consulted regarding treatment of the patient's perioral wounds,NA,Inf,9,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,A gradual communication strategy was used,NA,Inf,14,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,A nitrofurazone dressing with regular dressing change,NA,Inf,15,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,73-year-old,NA,Inf,17,NA,FALSE,0,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Symptomatic supportive care,NA,Inf,30,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Difficulty opening the mouth,NA,Inf,32,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Pain,NA,Inf,33,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Changes in self-image,NA,Inf,34,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Keeping the wound moist,NA,Inf,35,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Female,NA,Inf,37,NA,FALSE,0,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Her consciousness was intact,NA,Inf,38,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,Stomatology was consulted,NA,Inf,53,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,The perioral wound measured approximately 10 cm × 10 cm,NA,Inf,54,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10037274_body.csv,No observed toxic side effects,NA,Inf,57,NA,FALSE,336,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,no signs of hemorrhagic complications,no signs of hemorrhagic complications,1.0302869668521453e-13,35,24,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,Impaired consciousness,impaired consciousness,1.0347278589506461e-13,4,4,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,event,event,1.3211653993039365e-13,1,1,TRUE,time,time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,oral warfarin,oral warfarin,1.4477308241112041e-13,7,7,TRUE,0,-672
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,no clear neurological deficits,no clear neurological deficits,1.4788170688007085e-13,14,13,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,hemorrhage in the third and fourth ventricles,hemorrhage in the third and fourth ventricles,1.7641443861293737e-13,16,14,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,female,female,1.858513343222512e-13,3,3,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,no cerebral infarction,no cerebral infarction,2.1371793224034266e-13,36,25,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,60-year-old,60 years old,0.00827266749059996,2,2,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,sepsis triggered by pneumonia developed,sepsis triggered by pneumonia,0.01104368796952426,40,26,TRUE,72,168
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,found lying at home with her family,found lying at home,0.02248761699098134,9,9,TRUE,0,-1
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,modified Rankin Scale (mRS) of 1,modified Rankin Scale 1,0.0248180667279344,43,30,TRUE,4383,432
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,Glasgow Coma Scale (GCS) score was 14,GCS score 14,0.02789828317809128,13,12,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,hemorrhage in the bilateral lateral ventricles with left dominance,hemorrhage in bilateral lateral ventricles,0.02997704258612688,17,15,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,no ventricular drainage,ventricular drainage not performed,0.03216224012614166,23,19,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,venous phase spot enhancement on the lateral wall of the anterior horn of the left lateral ventrical,spot enhancement on the lateral wall of the anterior horn of the left lateral ventricle,0.03423104829320966,21,17,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,history of implantation of a biventricular pacing implantable cardioverter defibrillator,biventricular pacing implantable cardioverter defibrillator,0.03576996471762905,8,8,TRUE,0,-672
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,discharged to home,discharged,0.03864074585663368,42,29,TRUE,4383,432
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,Japan Coma Scale (JCS) score was II-10,JCS score II-10,0.04496699614616406,12,11,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40/sepsis-40_l3170b_tts/PMC10370906_body.csv,history of dilated cardiomyopathy,dilated cardiomyopathy,0.04986867786185434,6,6,TRUE,0,-672
