common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,male,male,1.1957101975212936e-13,11,3,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,discharged,discharged,1.2045919817182948e-13,121,73,TRUE,504,504
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,RVSP 28 mmHg,RVSP 28 mmHg,1.3256062914024372e-13,98,63,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,TAPSE 14 mm,TAPSE 14 mm,1.3300471835009378e-13,53,33,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,Grade II LV diastolic dysfunction,Grade II LV diastolic dysfunction,1.4266365866433264e-13,48,31,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,mild cough,mild cough,1.5143442055887138e-13,7,11,TRUE,-336,-336
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,TAPSE 23 mm,TAPSE 23 mm,1.5165646516379638e-13,91,58,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,elevated total bilirubin,elevated total bilirubin,1.62980740014973e-13,36,23,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,COVID-19 infection,COVID-19 infection,1.8007817459420042e-13,5,12,TRUE,-336,-336
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,marked asthenia,marked asthenia,1.8740564655672642e-13,15,9,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,RVSP 38 mmHg,RVSP 41 mmHg,0.00282185352916186,84,36,TRUE,14,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,IVC diameter 20 mm,IVC diameter 18 mm,0.00393605532540342,82,62,TRUE,14,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,dP/dT 672 mmHg/sec,dP/dT ratio 672 mmHg/sec,0.00817026935586917,44,28,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,46-year-old,46 years old,0.00827268763503197,10,2,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,dP/dT 1275 mmHg/sec,dP/dT ratio 1275 mmHg/sec,0.00843124163630204,90,57,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,blood pressure 100/60 mmHg,BP 100/60 mmHg,0.00866760690309131,74,51,TRUE,14,12
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,blood pressure 125/70 mmHg,BP 125/70 mmHg,0.00957265776231308,86,53,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,LV ejection fraction 66%,LV EF 66%,0.01261504461253826,89,56,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,levosimendan continuous intravenous infusion 0.1 mcg/kg/min initiated,levosimendan infusion 0.1 mcg/kg/min,0.01357889887431085,72,50,TRUE,2,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,tricuspid S-wave velocity at TDI 11.2 cm/sec,tricuspid S-wave velocity 7.3 cm/sec,0.01403467851645667,92,34,TRUE,26,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,heart rate 110 bpm,HR 110 bpm,0.0143145342610218,75,52,TRUE,14,12
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,SV index 27 ml/m2,SVi 27 ml/m2,0.0144193061752671,93,60,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,heart rate 95 bpm,HR 95 bpm,0.01560510794776137,87,54,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,SV index 17 ml/m2,SVi 11 ml/m2,0.01780957233352764,78,29,TRUE,14,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,tricuspid S-wave velocity at TDI 9 cm/sec,tricuspid S-wave velocity 11.2 cm/sec,0.01850321932781273,81,59,TRUE,14,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,COVID-19 IgM antibody test high IgM levels,COVID-19 IgM high levels,0.01851878296728459,38,25,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,LV ejection fraction 42%,LV EF 26%,0.01864930401366149,76,27,TRUE,14,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,endomyocardial biopsy performed,endomyocardial biopsy,0.02200282328621383,116,69,TRUE,144,192
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,blood pressure 85/55 mmHg,BP 90-95/60 mmHg,0.02218621007725729,21,48,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,coronary arteriography performed,coronary arteriography,0.02232477391944187,118,71,TRUE,168,192
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,absence of hemodynamically significant valvulopathy,no hemodynamically significant valvulopathy,0.02443309380742386,57,78,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,white blood cell count of 26800 x 1000/mm3,WBC count 26800 x1000/mm3,0.02626680937846903,29,16,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,nasal cannula ventilatory therapy with 4 l/min oxygen flow started,nasal cannula oxygen 4 l/min,0.02649556824561527,65,44,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,norepinephrine continuous intravenous infusion 0.6 mcg/kg/min initiated,norepinephrine 0.6 mcg/Kg/min,0.02681661362730514,66,45,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,thoracic computed tomography perivascular aortic and pulmonary adipose tissue imbibition,thoracic CT perivascular adipose imbibition,0.02723919547892805,67,38,TRUE,1,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,Procalcitonin elevation,Procalcitonin elevation 11.7 ng/ml,0.02791115965129076,31,18,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,RT-PCR nasopharyngeal swab for COVID-19 negative,RT-PCR negative for COVID-19,0.02908220426379126,37,24,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,reduced global right ventricular systolic function,reduced RV systolic function,0.02913577399115907,50,32,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,diuresis since start of infusion 1800 ml,diuresis 1800 ml,0.02921248542342502,88,55,TRUE,26,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,ECG diffuse low voltages,diffuse low voltages,0.02978444162177651,26,14,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,blood cultures obtained,blood cultures started,0.03057980111414782,60,39,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,normal LV and RV volumes and systolic function on CMR,LV and RV volumes normal,0.03083347659730373,107,65,TRUE,96,168
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,TTE 1 month after discharge normal findings,TTE normal at 1 month,0.03361945536411293,126,74,TRUE,1224,1344
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,piperacillin/tazobactam started,piperacillin/tazobactam,0.03412253255242081,63,42,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,broad-spectrum antibiotic therapy started,broad-spectrum antibiotics,0.03474831639620213,61,40,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,lymphocytic myocarditis confirmed,lymphocytic myocarditis,0.0360557804748608,117,70,TRUE,144,192
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,TTE 3 months after discharge normal findings,TTE normal at 3 months,0.0361873939483629,127,75,TRUE,2664,3024
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,poor hemodynamic response to norepinephrine,poor hemodynamic response,0.0377291927639799,70,46,TRUE,1,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,crystalloid hydration started,crystalloid hydration,0.03807272196738232,64,43,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,ECG sinus tachycardia 122 bpm,sinus tachycardia,0.03819830753817055,25,13,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,cardiac index 2.5 l/min/m2,CI 1.3 l/min/m2,0.03957608099632603,94,30,TRUE,26,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,elevated creatinine,creatinine elevation 1.8 mg/dl,0.04042604518266679,34,21,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,IVC maximum diameter 18 mm,IVC dilated 26 mm,0.04083775615293061,96,35,TRUE,26,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,C-reactive protein elevation,CRP elevation 17.4 mg/dl,0.04342578341471648,30,17,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,daptomycin started,daptomycin,0.04500853651588821,62,41,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,cardiac index 1.3 l/min/m2,CI 2.5 l/min/m2,0.0453189702690534,46,61,TRUE,0,24
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,diffuse LV parietal thickening with thicknesses of 15-16 mm,left ventricular parietal thickening,0.04713597293606453,40,26,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,spared area stria isointense within lateral wall,spared area in lateral wall,0.04871646038108857,111,68,TRUE,96,168
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,history of arterial hypertension,arterial hypertension,0.05166594425958182,8,4,TRUE,0,-504
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,slight amount of pericardial effusion,pericardial effusion,0.05609833659695451,58,37,TRUE,0,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,cardiac magnetic resonance imaging performed,CMR performed,0.05839222034820324,106,64,TRUE,96,168
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,"subendocardial localization of edema and enhancement in basal and mid interventricular septum, inferior basal wall, and basal and mid lateral and inferolateral walls",LGE subendocardial localization,0.06069412257358231,110,67,TRUE,96,168
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,persistence of oliguria,oliguria,0.06078589389313871,71,49,TRUE,1,0
PMC10012167_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_gpt5_tts/PMC10012167_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-100/sepsis-100_dsr1_tts/PMC10012167_body.csv,elevated brain natriuretic peptide,BNP elevation 6890 pg/ml,0.06721558618900725,33,20,TRUE,0,0
